# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_471	cds	3454	4182	-	FGANDE_04770	dapB	4-hydroxy-tetrahydrodipicolinate reductase	COG:COG0289, COG:E, EC:1.17.1.8, GO:0005737, GO:0008839, GO:0009089, GO:0016726, GO:0019877, GO:0050661, GO:0051287, KEGG:K00215, SO:0001217, UniRef:UniRef50_Q8Y5Z6, UniRef:UniRef90_Q8DUL9
contig_473	cds	60	1580	+	FGANDE_04775	bglG	Transcriptional antiterminator of lichenan operon, BglG family	SO:0001217, UniRef:UniRef50_A0A139MJT3
contig_473	cds	1580	1891	+	FGANDE_04780	celC	PTS cellobiose transporter subunit IIA	COG:COG1447, COG:G, EC:2.7.1.196, EC:2.7.1.205, KEGG:K02759, RefSeq:WP_002262791.1, SO:0001217, UniParc:UPI00000E31B8, UniRef:UniRef100_Q8DT03, UniRef:UniRef50_A0A8E3AMD7, UniRef:UniRef90_Q8DT03
contig_473	cds	1911	2429	+	FGANDE_04785		PTS transporter	RefSeq:WP_002299820.1, SO:0001217, UniParc:UPI0002B59974, UniRef:UniRef100_UPI0002B59974, UniRef:UniRef50_Q8DT04, UniRef:UniRef90_Q8DT04
contig_474	cds	108	1466	+	FGANDE_04790	murF	UDP-N-acetylmuramyl pentapeptide synthase	COG:COG0770, COG:M, RefSeq:WP_019319499.1, SO:0001217, UniParc:UPI0002F0E963, UniRef:UniRef100_UPI0002F0E963, UniRef:UniRef50_B2IRS5, UniRef:UniRef90_Q8DV96
contig_475	cds	356	736	+	FGANDE_04795		PepSY domain-containing protein	RefSeq:WP_002262084.1, SO:0001217, UniParc:UPI0001B05657, UniRef:UniRef100_A0A829BT13, UniRef:UniRef50_Q8DVN1, UniRef:UniRef90_Q8DVN1
contig_475	cds	1224	2033	+	FGANDE_04800	proB	Glutamate 5-kinase	COG:COG0263, COG:E, EC:2.7.2.11, GO:0004349, GO:0005524, GO:0005737, GO:0016310, GO:0055129, SO:0001217, UniRef:UniRef50_Q1J5F5, UniRef:UniRef90_Q8DVN0
contig_475	cds	2037	3287	+	FGANDE_04805	proA	glutamate-5-semialdehyde dehydrogenase	COG:COG0014, COG:E, EC:1.2.1.41, GO:0004350, GO:0005737, GO:0006561, GO:0016620, GO:0050661, GO:0055129, KEGG:K00147, SO:0001217, UniRef:UniRef50_A2RJM8, UniRef:UniRef90_Q8DVM9
contig_475	cds	3590	4540	+	FGANDE_04810	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	COG:COG0275, COG:J, EC:2.1.1.199, GO:0005737, GO:0016434, GO:0070475, GO:0071424, RefSeq:WP_002265668.1, SO:0001217, UniParc:UPI0001B05654, UniRef:UniRef100_A0A2J9QFS1, UniRef:UniRef50_Q07876, UniRef:UniRef90_Q8DVM7
contig_475	cds	4550	4873	+	FGANDE_04815	ftsL	cell division protein FtsL	GO:0000910, GO:0016020, RefSeq:WP_002262088.1, SO:0001217, UniParc:UPI00000E2E20, UniRef:UniRef100_A0A2J9QFT3, UniRef:UniRef50_Q5M2U7, UniRef:UniRef90_J3FBT2
contig_476	cds	166	1278	-	FGANDE_04820	glxK	Glycerate kinase	COG:COG1929, COG:G, SO:0001217, UniRef:UniRef50_P57098, UniRef:UniRef90_Q8DTS5
contig_476	cds	1289	1714	-	FGANDE_04825	rimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	COG:COG0456, COG:J, RefSeq:WP_002300461.1, SO:0001217, UniParc:UPI0002B5F2B3, UniRef:UniRef100_UPI0002B5F2B3, UniRef:UniRef50_Q8DTS4, UniRef:UniRef90_Q8DTS4
contig_479	cds	468	863	+	FGANDE_04830		Endonuclease	SO:0001217, UniRef:UniRef50_A0A428GTM5
contig_479	cds	847	2187	+	FGANDE_04835	mcrC	5-methylcytosine-specific restriction enzyme subunit McrC	KEGG:K19147, SO:0001217, UniRef:UniRef50_K8ECX4, UniRef:UniRef90_A0A3R9KBT0
contig_479	cds	2184	2726	+	FGANDE_04840		putative acetyltransferase	COG:COG3981, COG:R, SO:0001217, UniRef:UniRef50_Q8DT83, UniRef:UniRef90_Q8DT83
contig_479	cds	2723	3349	+	FGANDE_04845	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	COG:COG0596, COG:HR, RefSeq:WP_002280707.1, SO:0001217, UniParc:UPI0002B4FBFF, UniRef:UniRef100_UPI0002B4FBFF, UniRef:UniRef50_Q8DT84, UniRef:UniRef90_Q8DT84
contig_479	cds	3354	3491	+	FGANDE_04850		hypothetical protein	
contig_479	cds	3445	3894	-	FGANDE_04855		(pseudo) Lipoprotein	SO:0001217, UniRef:UniRef50_G5JU11, UniRef:UniRef90_Q8DT85
contig_480	cds	353	1345	-	FGANDE_04860		hypothetical protein	PFAM:PF00005.31
contig_482	cds	158	445	+	FGANDE_04865		Class III (Anaerobic) ribonucleotide reductase, large subunit	SO:0001217, UniRef:UniRef50_A0A091C7D4
contig_482	cds	541	672	+	FGANDE_04870		30S ribosomal protein S10	SO:0001217, UniRef:UniRef50_Q8DRY3, UniRef:UniRef90_Q8DRY3
contig_484	cds	1	282	+	FGANDE_04875		hypothetical protein	
contig_484	cds	341	1123	+	FGANDE_04880	cotS	Thiamine kinase or a related kinase	COG:COG0510, COG:H, RefSeq:WP_002262606.1, SO:0001217, UniParc:UPI00000E2E03, UniRef:UniRef100_A0A2J9QFU5, UniRef:UniRef50_A0A0H2ZQL5, UniRef:UniRef90_J3AM39
contig_485	cds	441	1190	-	FGANDE_04885		aminotransferase	SO:0001217, UniRef:UniRef50_UPI001F3BA2EC
contig_486	cds	7	162	-	FGANDE_04890		hypothetical protein	
contig_486	cds	162	1139	-	FGANDE_04895	comGB	competence type IV pilus assembly protein ComGB	COG:COG1459, COG:NUW, SO:0001217, UniRef:UniRef50_Q8E7J4, UniRef:UniRef90_Q8DS50
contig_486	cds	1129	1971	-	FGANDE_04900	comGA	competence type IV pilus ATPase ComGA	COG:COG2804, COG:NUW, KEGG:K02243, SO:0001217, UniRef:UniRef50_K8MH71, UniRef:UniRef90_Q8DS49
contig_487	cds	368	1057	-	FGANDE_04905	ybhL	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	COG:COG0670, COG:P, RefSeq:WP_002262553.1, SO:0001217, UniParc:UPI00000E321D, UniRef:UniRef100_A0A2J9QDM2, UniRef:UniRef50_Q9A1B9, UniRef:UniRef90_A0A2J9QDM2
contig_487	cds	1077	1580	-	FGANDE_04910	rnaY	HD superfamily phosphodieaserase, includes HD domain of RNase Y	COG:COG1418, COG:JR, RefSeq:WP_002262552.1, SO:0001217, UniParc:UPI00000E321E, UniRef:UniRef100_A0A2J9QCU0, UniRef:UniRef50_T1ZCU3, UniRef:UniRef90_J3JNU5
contig_488	cds	5	796	+	FGANDE_04915		Polymerase nucleotidyl transferase domain-containing protein	SO:0001217, UniRef:UniRef50_Q8DW94, UniRef:UniRef90_Q8DW94
contig_488	cds	994	1326	-	FGANDE_04920	mazF	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module	COG:COG2337, COG:V, RefSeq:WP_088723868.1, SO:0001217, UniParc:UPI000B539BEA, UniRef:UniRef100_UPI000B539BEA, UniRef:UniRef50_A0A2X3VI12, UniRef:UniRef90_Q8DW95
contig_488	cds	1320	1565	-	FGANDE_04925	mazE	Antitoxin component MazE of the MazEF toxin-antitoxin module	COG:COG2336, COG:V, RefSeq:WP_002264866.1, SO:0001217, UniParc:UPI0001B053A5, UniRef:UniRef100_A0A2J9QC51, UniRef:UniRef50_Q8DW96, UniRef:UniRef90_Q8DW96
contig_489	cds	291	1169	-	FGANDE_04930		putative membrane transporter protein	RefSeq:WP_002264579.1, SO:0001217, UniParc:UPI000268A8DF, UniRef:UniRef100_UPI000268A8DF, UniRef:UniRef50_F5WVQ1, UniRef:UniRef90_Q8DV04
contig_490	cds	184	1230	-	FGANDE_04935	tsf	translation elongation factor Ts	COG:COG0264, COG:J, GO:0003746, GO:0005737, GO:0006414, RefSeq:WP_002263968.1, SO:0001217, UniParc:UPI0002B576A0, UniRef:UniRef100_UPI0002B576A0, UniRef:UniRef50_Q9CDR5, UniRef:UniRef90_Q8DS12
contig_490	cds	1297	1881	-	FGANDE_04940		Small ribosomal subunit protein uS2	SO:0001217, UniRef:UniRef50_A0A928KI43
contig_491	cds	661	1038	-	FGANDE_04945		DUF2130 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G1L8Y1
contig_492	cds	176	874	+	FGANDE_04950		hypothetical protein	
contig_492	cds	1139	1762	-	FGANDE_04955	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002263591.1, SO:0001217, UniParc:UPI0002B5DB14, UniRef:UniRef100_Q8DWD0, UniRef:UniRef50_G5JN75, UniRef:UniRef90_Q8DWD0
contig_492	cds	1942	3336	+	FGANDE_04960	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_002267510.1, SO:0001217, UniParc:UPI0002B5B318, UniRef:UniRef100_UPI002713EFE0, UniRef:UniRef50_A0A139NTS2, UniRef:UniRef90_Q8DWD1
contig_492	cds	3459	3713	-	FGANDE_04965		Aminoacylase/N-acyl-L-aminoacidamidohydrolase/hippurate hydrolase	SO:0001217, UniRef:UniRef50_T0TNF6
contig_493	cds	8	1666	+	FGANDE_04970	recN	DNA repair protein RecN	COG:COG0497, COG:L, GO:0005524, GO:0005737, GO:0006281, GO:0006310, RefSeq:WP_002268052.1, SO:0001217, UniParc:UPI0002B54E1B, UniRef:UniRef100_UPI0002B54E1B, UniRef:UniRef50_A2RLT8, UniRef:UniRef90_Q8DVB0
contig_494	cds	29	694	+	FGANDE_04975	nfnB	Nitroreductase	COG:C, COG:COG0778, RefSeq:WP_002266177.1, SO:0001217, UniParc:UPI0002B53E85, UniRef:UniRef100_UPI0002B53E85, UniRef:UniRef50_A0A2X3VSX9, UniRef:UniRef90_Q8DSZ9
contig_494	cds	730	1122	+	FGANDE_04980	gloA	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	COG:COG0346, COG:Q, RefSeq:WP_002262786.1, SO:0001217, UniParc:UPI00000E31BD, UniRef:UniRef100_Q8DSZ8, UniRef:UniRef50_A0A1G9DS96, UniRef:UniRef90_Q8DSZ8
contig_495	cds	7	453	-	FGANDE_04985	queD	6-carboxytetrahydropterin synthase QueD	COG:COG0720, COG:H, EC:4.1.2.50, EC:4.2.3.12, GO:0003824, GO:0008616, KEGG:K01737, RefSeq:WP_002265145.1, SO:0001217, UniParc:UPI0001B057AE, UniRef:UniRef100_A0A2J9QEP1, UniRef:UniRef50_A0A3S5E1F9, UniRef:UniRef90_A0A2J9QEP1
contig_495	cds	453	1106	-	FGANDE_04990	queC	7-cyano-7-deazaguanine synthase QueC	COG:COG0603, COG:J, EC:6.3.4.20, GO:0005524, GO:0008270, GO:0008616, GO:0016879, RefSeq:WP_002269531.1, SO:0001217, UniParc:UPI0002B5D28E, UniRef:UniRef100_UPI0002B5D28E, UniRef:UniRef50_O31675, UniRef:UniRef90_Q8DUK7
contig_496	cds	208	1047	+	FGANDE_04995	degV	Fatty acid-binding protein DegV (function unknown)	COG:COG1307, COG:I, SO:0001217, UniRef:UniRef50_Q9CI68, UniRef:UniRef90_Q8DVA9
contig_497	cds	58	642	+	FGANDE_05000		hypothetical protein	
contig_497	cds	656	1114	+	FGANDE_05005	lytT	DNA-binding response regulator, LytR/AlgR family	COG:COG3279, COG:KT, RefSeq:WP_002263701.1, SO:0001217, UniParc:UPI00000E2E11, UniRef:UniRef100_A0A2J9QGL7, UniRef:UniRef50_K8MQU4, UniRef:UniRef90_A0A2J9QGL7
contig_497	cds	1128	1526	+	FGANDE_05010		DUF3021 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8DVP0, UniRef:UniRef90_Q8DVP0
contig_498	cds	25	492	-	FGANDE_05015	smpB	SsrA-binding protein SmpB	COG:COG0691, COG:O, GO:0003723, GO:0005737, GO:0070929, RefSeq:WP_002266620.1, SO:0001217, UniParc:UPI0001B05783, UniRef:UniRef100_A0A829BPN7, UniRef:UniRef50_O32230, UniRef:UniRef90_Q8DSZ5
contig_498	cds	455	2047	-	FGANDE_05020		Ribonuclease R	SO:0001217, UniRef:UniRef50_T0T594
contig_499	cds	141	290	+	FGANDE_05025		hypothetical protein	
contig_499	cds	287	1009	+	FGANDE_05030	opuBA	ABC-type proline/glycine betaine transport system, ATPase component	COG:COG1125, COG:E, SO:0001217, UniRef:UniRef50_A0A0H2ZLL3, UniRef:UniRef90_A0A2J9QE75
contig_499	cds	1009	2529	+	FGANDE_05035	osmF	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	COG:COG1732, COG:M, RefSeq:WP_002273353.1, SO:0001217, UniParc:UPI0002B59618, UniRef:UniRef100_UPI0002B59618, UniRef:UniRef50_A0A0H2ZQB9, UniRef:UniRef90_Q8DU55
contig_499	cds	2648	3022	-	FGANDE_05040		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_S3AK37
contig_500	cds	512	1306	-	FGANDE_05045		Glycosyltransferase, group 1 family protein	SO:0001217, UniRef:UniRef50_A0A654UC96
contig_501	cds	185	1252	+	FGANDE_05050	aroB	3-dehydroquinate synthase	COG:COG0337, COG:E, EC:4.2.3.4, GO:0000166, GO:0003856, GO:0005737, GO:0008652, GO:0009073, GO:0009423, GO:0046872, RefSeq:WP_002300302.1, SO:0001217, UniParc:UPI0002B5FACD, UniRef:UniRef100_UPI0002B5FACD, UniRef:UniRef50_Q9CES8, UniRef:UniRef90_Q8DUW2
contig_501	cds	1254	2420	+	FGANDE_05055	aroC	chorismate synthase	COG:COG0082, COG:E, EC:4.2.3.5, GO:0004107, GO:0008652, GO:0009073, GO:0009423, KEGG:K01736, RefSeq:WP_002276806.1, SO:0001217, UniParc:UPI0002B5C0DD, UniRef:UniRef100_UPI0002B5C0DD, UniRef:UniRef50_Q59803, UniRef:UniRef90_Q8DUW1
contig_502	cds	577	1209	-	FGANDE_05060	nadD	nicotinate-nucleotide adenylyltransferase	COG:COG1057, COG:H, EC:2.7.7.18, GO:0004515, GO:0005524, GO:0009435, GO:0016779, RefSeq:WP_002263507.1, SO:0001217, UniParc:UPI00000E325F, UniRef:UniRef100_Q8DSI6, UniRef:UniRef50_Q8DSI6, UniRef:UniRef90_Q8DSI6
contig_502	cds	1236	1544	-	FGANDE_05065	yhbY	ribosome assembly RNA-binding protein YhbY	COG:COG1534, COG:J, GO:0003723, GO:0005737, GO:0008150, RefSeq:WP_002291891.1, SO:0001217, UniParc:UPI0002B53EF6, UniRef:UniRef100_UPI0002B53EF6, UniRef:UniRef50_C0M8B4, UniRef:UniRef90_J3JQG9
contig_503	cds	157	990	-	FGANDE_05070	ybbA	putative hydrolase of the alpha/beta superfamily	COG:COG2819, COG:R, RefSeq:WP_002263714.1, SO:0001217, UniParc:UPI0001B05517, UniRef:UniRef100_A0A2J9QDM3, UniRef:UniRef50_A0A448U272, UniRef:UniRef90_A0A2J9QDM3
contig_504	cds	73	1029	+	FGANDE_05075	livM	ABC-type branched-chain amino acid transport system, permease component	COG:COG4177, COG:E, RefSeq:WP_019314157.1, SO:0001217, UniParc:UPI0002FD5629, UniRef:UniRef100_UPI0002FD5629, UniRef:UniRef50_S0JCM9, UniRef:UniRef90_A0A1L7LHR4
contig_505	cds	676	1851	-	FGANDE_05080	aspB	pyridoxal phosphate-dependent aminotransferase	COG:COG0436, COG:E, EC:2.6.1.-, GO:0003824, GO:0009058, GO:0030170, RefSeq:WP_014677662.1, SO:0001217, UniParc:UPI000264ECCC, UniRef:UniRef100_UPI000264ECCC, UniRef:UniRef50_A8AU92, UniRef:UniRef90_A0A1L7LGH5
contig_506	cds	709	1764	-	FGANDE_05085		TRAFs-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2K9NEC9, UniRef:UniRef90_UPI001C44F6B1
contig_507	cds	119	1003	-	FGANDE_05090	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002273206.1, SO:0001217, UniParc:UPI0002B56488, UniRef:UniRef100_UPI0002B4FB51, UniRef:UniRef50_Q8DUT3, UniRef:UniRef90_Q8DUT3
contig_508	cds	49	858	+	FGANDE_05095		Nitrite transporter	RefSeq:WP_002263424.1, SO:0001217, UniParc:UPI00000E2CFE, UniRef:UniRef100_Q8DWG6, UniRef:UniRef50_D0BN38, UniRef:UniRef90_Q8DWG6
contig_509	cds	383	1627	-	FGANDE_05100	pbp3	D-alanyl-D-alanine carboxypeptidase PBP3	EC:3.4.16.4, SO:0001217, UniRef:UniRef50_A0A1W5ZCT4, UniRef:UniRef90_Q8DW26
contig_510	cds	118	672	-	FGANDE_05105	apt	adenine phosphoribosyltransferase	EC:2.4.2.7, GO:0003999, GO:0005737, GO:0006166, GO:0006168, GO:0009116, GO:0044209, SO:0001217, UniRef:UniRef50_Q9CHT5, UniRef:UniRef90_Q8DT95
contig_510	cds	1310	1942	-	FGANDE_05110	mA1133	Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain	COG:COG4832, COG:VT, RefSeq:WP_002270417.1, SO:0001217, UniParc:UPI0002B532FF, UniRef:UniRef100_UPI0002B532FF, UniRef:UniRef50_Q8DT94, UniRef:UniRef90_Q8DT94
contig_510	cds	2194	2571	-	FGANDE_05115		hypothetical protein	PFAM:PF13280.10
contig_511	cds	54	1022	+	FGANDE_05120	add	adenosine deaminase	COG:COG1816, COG:F, EC:3.5.4.4, GO:0004000, GO:0008270, GO:0009117, GO:0009168, GO:0043101, GO:0046936, SO:0001217, UniRef:UniRef50_Q8DTN8, UniRef:UniRef90_Q8DTN8
contig_511	cds	1081	1524	+	FGANDE_05125	fldA	flavodoxin	COG:C, COG:COG0716, RefSeq:WP_002263152.1, SO:0001217, UniParc:UPI00000E30CC, UniRef:UniRef100_Q8DTN9, UniRef:UniRef50_Q8DTN9, UniRef:UniRef90_Q8DTN9
contig_511	cds	1684	3066	+	FGANDE_05130	sufB	Fe-S cluster assembly protein SufB	COG:COG0719, COG:O, GO:0005198, GO:0016226, RefSeq:WP_002263153.1, SO:0001217, UniParc:UPI00000E30CB, UniRef:UniRef100_A0A2J9QDP9, UniRef:UniRef50_A0A6N7BUA7, UniRef:UniRef90_A0A2J9QDP9
contig_512	cds	82	1290	+	FGANDE_05135	htrA	Serine protease HtrA	RefSeq:WP_002262650.1, SO:0001217, UniParc:UPI00000E3376, UniRef:UniRef100_A0A2J9QBR6, UniRef:UniRef50_Q9LA06, UniRef:UniRef90_A0A1L7LMI0
contig_513	cds	815	1039	-	FGANDE_05140	acpP	Acyl carrier protein	COG:COG0236, COG:I, RefSeq:WP_002262533.1, SO:0001217, UniParc:UPI00000E3230, UniRef:UniRef100_A0A2J9QDL1, UniRef:UniRef50_A0A2X3VI43, UniRef:UniRef90_A0A2X3VI43
contig_513	cds	1099	2076	-	FGANDE_05145	fabH	Beta-ketoacyl-[acyl-carrier-protein] synthase III	COG:COG0332, COG:I, EC:2.3.1.180, GO:0004315, GO:0005737, GO:0006633, GO:0033818, RefSeq:WP_002270184.1, SO:0001217, UniParc:UPI0001B05448, UniRef:UniRef100_A0A829BT33, UniRef:UniRef50_B9DVE9, UniRef:UniRef90_Q8DSN2
contig_513	cds	2076	2399	-	FGANDE_05150	marR	DNA-binding MarR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A841C6L0
contig_514	cds	539	802	-	FGANDE_05155		Lipoprotein	RefSeq:WP_002262213.1, SO:0001217, UniParc:UPI00000E3043, UniRef:UniRef100_Q8DU27, UniRef:UniRef50_Q8DU27, UniRef:UniRef90_Q8DU27
contig_515	cds	95	1051	+	FGANDE_05160	ldcA	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)	COG:COG1619, COG:M, RefSeq:WP_019323391.1, SO:0001217, UniParc:UPI0003083CE4, UniRef:UniRef100_UPI0003083CE4, UniRef:UniRef50_Q8DS09, UniRef:UniRef90_Q8DS09
contig_515	cds	1197	3092	-	FGANDE_05165	pepO	putative metalloendopeptidase	COG:COG3590, COG:O, SO:0001217, UniRef:UniRef50_P42359, UniRef:UniRef90_A0A1L7LLW3
contig_516	cds	213	710	-	FGANDE_05170		hypothetical protein	
contig_516	cds	1670	1894	-	FGANDE_05175	nrdH	Glutaredoxin	COG:COG0695, COG:O, RefSeq:WP_002265418.1, SO:0001217, UniParc:UPI000268A89F, UniRef:UniRef100_A0A2J9QFA2, UniRef:UniRef50_J1GT71, UniRef:UniRef90_G5JUR6
contig_517	cds	861	1730	-	FGANDE_05180	ispA	farnesyl diphosphate synthase	COG:COG0142, COG:H, EC:2.5.1.10, GO:0004337, GO:0008299, RefSeq:WP_002276708.1, SO:0001217, UniParc:UPI0002B51664, UniRef:UniRef100_A0A2J9QFG3, UniRef:UniRef50_A0A139Q9I9, UniRef:UniRef90_Q8DVB3
contig_517	cds	1727	1948	-	FGANDE_05185	xseB	exodeoxyribonuclease VII small subunit	COG:COG1722, COG:L, EC:3.1.11.6, GO:0005737, GO:0006308, GO:0008855, GO:0009318, RefSeq:WP_002262107.1, SO:0001217, UniParc:UPI00000E2E8F, UniRef:UniRef100_Q8DVB4, UniRef:UniRef50_Q8DVB4, UniRef:UniRef90_Q8DVB4
contig_517	cds	1923	3095	-	FGANDE_05190	xseA	exodeoxyribonuclease VII large subunit	COG:COG1570, COG:L, EC:3.1.11.6, GO:0003676, GO:0005737, GO:0006308, GO:0008855, GO:0009318, KEGG:K03601, SO:0001217, UniRef:UniRef50_Q5XB25, UniRef:UniRef90_Q8DVB5
contig_518	cds	696	1106	+	FGANDE_05195		hypothetical protein	
contig_519	cds	490	987	-	FGANDE_05200	atpF	F0F1 ATP synthase subunit B	COG:C, COG:COG0711, EC:7.1.2.2, GO:0000276, GO:0005886, GO:0015986, GO:0045263, GO:0045264, GO:0046933, RefSeq:WP_002270582.1, SO:0001217, UniParc:UPI0002B5BD0A, UniRef:UniRef100_UPI0002B5BD0A, UniRef:UniRef50_P95785, UniRef:UniRef90_P95785
contig_520	cds	191	1567	-	FGANDE_05205	adhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	COG:COG1012, COG:I, RefSeq:WP_002262430.1, SO:0001217, UniParc:UPI00000E3356, UniRef:UniRef100_Q8DRT8, UniRef:UniRef50_A0A1C6Z1A2, UniRef:UniRef90_Q8DRT8
contig_520	cds	1753	2514	+	FGANDE_05210	udp	Uridine phosphorylase	COG:COG2820, COG:F, SO:0001217, UniRef:UniRef50_Q8E6W0, UniRef:UniRef90_Q8DRT9
contig_520	cds	2579	2827	-	FGANDE_05215	hxlR	DNA-binding transcriptional regulator, HxlR family	COG:COG1733, COG:K, RefSeq:WP_002270360.1, SO:0001217, UniParc:UPI000264EE7E, UniRef:UniRef100_UPI000264EE7E, UniRef:UniRef50_Q8DRU0, UniRef:UniRef90_Q8DRU0
contig_520	cds	2909	3532	-	FGANDE_05220		DUF4386 domain-containing protein	RefSeq:WP_002286398.1, SO:0001217, UniParc:UPI000264EE7D, UniRef:UniRef100_UPI000264EE7D, UniRef:UniRef50_S3K0Y4, UniRef:UniRef90_Q8DRU2
contig_520	cds	3736	4023	+	FGANDE_05225	yciI	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis	COG:COG2350, COG:QR, RefSeq:WP_002262427.1, SO:0001217, UniParc:UPI00000E3351, UniRef:UniRef100_Q8DRU3, UniRef:UniRef50_Q8EEC5, UniRef:UniRef90_Q8DRU3
contig_520	cds	4049	4627	+	FGANDE_05230	mpg	3-methyladenine DNA glycosylase Mpg	COG:COG2094, COG:L, RefSeq:WP_002265632.1, SO:0001217, UniParc:UPI0001B0590B, UniRef:UniRef100_A0A2J9QBP4, UniRef:UniRef50_Q8DRU4, UniRef:UniRef90_Q8DRU4
contig_520	cds	4710	5375	-	FGANDE_05235	opuBB	ABC-type proline/glycine betaine transport system, permease component	COG:COG1174, COG:E, SO:0001217, UniRef:UniRef50_P39775, UniRef:UniRef90_A0A2J9QGS5
contig_521	cds	1022	1588	+	FGANDE_05240	tetR	TetR family transcriptional regulator	RefSeq:WP_002270171.1, SO:0001217, UniParc:UPI0002B5825A, UniRef:UniRef100_UPI0002B5825A, UniRef:UniRef50_UPI0002B5825A, UniRef:UniRef90_UPI0002B5825A
contig_523	cds	138	458	+	FGANDE_05245		hypothetical protein	PFAM:PF00975.24
contig_523	cds	479	1150	+	FGANDE_05250		4-phosphopantetheinyl transferase	RefSeq:WP_002275933.1, SO:0001217, UniParc:UPI0002B548C8, UniRef:UniRef100_UPI0002B5587A, UniRef:UniRef50_D2BQU6, UniRef:UniRef90_A0A2J9QC61
contig_524	cds	115	1152	+	FGANDE_05255		Hydrolase (HAD superfamily)	SO:0001217, UniRef:UniRef50_K2PVU8
contig_524	cds	1430	1879	-	FGANDE_05260	uspA	Nucleotide-binding universal stress protein, UspA family	COG:COG0589, COG:T, RefSeq:WP_002263469.1, SO:0001217, UniParc:UPI00000E327A, UniRef:UniRef100_A0A2J9QHL8, UniRef:UniRef50_F5X366, UniRef:UniRef90_J3ALL5
contig_524	cds	1977	2513	-	FGANDE_05265	bioY	Biotin transporter BioY	COG:COG1268, COG:H, KEGG:K03523, SO:0001217, UniRef:UniRef50_A0A0E1ELB6, UniRef:UniRef90_A0A1L7LHD9
contig_524	cds	2690	3904	+	FGANDE_05270	aspB	Aspartate/methionine/tyrosine aminotransferase	COG:COG0436, COG:E, RefSeq:WP_002263471.1, SO:0001217, UniParc:UPI000268AAB5, UniRef:UniRef100_Q8DSG1, UniRef:UniRef50_A0A0F5MKY8, UniRef:UniRef90_J3JQP1
contig_524	cds	4013	4798	+	FGANDE_05275	codY	GTP-sensing pleiotropic transcriptional regulator CodY	COG:COG4465, COG:K, GO:0003677, GO:0003700, GO:0005525, GO:0005737, GO:0006355, GO:0016597, GO:0045892, KEGG:K03706, RefSeq:WP_002263472.1, SO:0001217, UniParc:UPI0000127E1F, UniRef:UniRef100_P59388, UniRef:UniRef50_A2RHP2, UniRef:UniRef90_P59388
contig_526	cds	45	602	+	FGANDE_05280	frr	ribosome recycling factor	COG:COG0233, COG:J, GO:0005737, GO:0006412, GO:0006415, GO:0008135, KEGG:K02838, RefSeq:WP_002262766.1, SO:0001217, UniParc:UPI00000E31CD, UniRef:UniRef100_Q8DSY2, UniRef:UniRef50_Q8DSY2, UniRef:UniRef90_Q8DSY2
contig_528	cds	183	1382	+	FGANDE_05285		Haloacid dehalogenase	RefSeq:WP_086616298.1, SO:0001217, UniParc:UPI000A3B4DE6, UniRef:UniRef100_UPI000A3B4DE6, UniRef:UniRef50_W5II77, UniRef:UniRef90_A0A829BJM0
contig_529	cds	59	361	+	FGANDE_05290	rpl7Ae	YlxQ-related RNA-binding protein	COG:COG1358, COG:J, RefSeq:WP_002262601.1, SO:0001217, UniParc:UPI00000E2E08, UniRef:UniRef100_Q8DVQ0, UniRef:UniRef50_D0RTC3, UniRef:UniRef90_A0A2J9QGM4
contig_530	cds	52	1104	-	FGANDE_05295		Aspartokinase	SO:0001217, UniRef:UniRef50_A0A7X9BVM3
