# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_499	cds	1619	1954	-	EOLKCF_06060		glycine betaine ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_UPI002573B1E1
contig_500	cds	146	769	+	EOLKCF_06065		Mur ligase family, glutamate ligase domain protein	SO:0001217, UniRef:UniRef50_E6LFR4
contig_500	cds	822	1313	+	EOLKCF_06070	yhbS	putative N-acetyltransferase YhbS	COG:COG3153, COG:R, RefSeq:WP_002262546.1, SO:0001217, UniParc:UPI00000E3224, UniRef:UniRef100_A0A2J9QCS0, UniRef:UniRef50_A0A0E2UPJ3, UniRef:UniRef90_A0A2J9QCS0
contig_500	cds	1409	3331	+	EOLKCF_06075		Endolytic murein transglycosylase	RefSeq:WP_002265745.1, SO:0001217, UniParc:UPI000264F0A9, UniRef:UniRef100_A0A2J9QGV4, UniRef:UniRef50_A0A2X3VHV7, UniRef:UniRef90_Q8DSP6
contig_500	cds	3467	3949	+	EOLKCF_06080	greA	transcription elongation factor GreA	COG:COG0782, COG:K, GO:0003677, GO:0032784, GO:0070063, RefSeq:WP_002262548.1, SO:0001217, UniParc:UPI00000E3222, UniRef:UniRef100_Q8DSP7, UniRef:UniRef50_P64285, UniRef:UniRef90_Q8DSP7
contig_500	cds	4363	5295	-	EOLKCF_06085	yidC2	membrane protein insertase YidC2	BlastRules:WP_002286506, COG:COG0706, COG:M, GO:0005886, GO:0015031, GO:0032977, RefSeq:WP_002264062.1, SO:0001217, UniParc:UPI000264F0AA, UniRef:UniRef100_A0A2J9QCS3, UniRef:UniRef50_Q8DSP8, UniRef:UniRef90_Q8DSP8
contig_500	cds	5387	5665	-	EOLKCF_06090	acyP	acylphosphatase	COG:C, COG:COG1254, RefSeq:WP_002262550.1, SO:0001217, UniParc:UPI00000E3220, UniRef:UniRef100_A0A2J9QCT8, UniRef:UniRef50_Q9CHW2, UniRef:UniRef90_A0A2J9QCT8
contig_501	cds	5	883	+	EOLKCF_06095		ATP-binding component of an ABC superfamily L-carnitine/choline transporter	SO:0001217, UniRef:UniRef50_A0A091CFQ1
contig_501	cds	880	1512	+	EOLKCF_06100	opuBB	ABC-type proline/glycine betaine transport system, permease component	COG:COG1174, COG:E, RefSeq:WP_002262423.1, SO:0001217, UniParc:UPI00000E334D, UniRef:UniRef100_A0A2J9QBQ8, UniRef:UniRef50_O34878, UniRef:UniRef90_G5JX23
contig_501	cds	1514	2449	+	EOLKCF_06105	osmF	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	COG:COG1732, COG:M, RefSeq:WP_002262424.1, SO:0001217, UniParc:UPI00000E334E, UniRef:UniRef100_A0A2J9QBN1, UniRef:UniRef50_Q45462, UniRef:UniRef90_A0A1L7LMH6
contig_501	cds	2449	3114	+	EOLKCF_06110	opuBB	ABC-type proline/glycine betaine transport system, permease component	COG:COG1174, COG:E, RefSeq:WP_002262425.1, SO:0001217, UniParc:UPI000264EE7B, UniRef:UniRef100_A0A2J9QGS5, UniRef:UniRef50_P39775, UniRef:UniRef90_A0A2J9QGS5
contig_501	cds	3197	3775	-	EOLKCF_06115	mpg	3-methyladenine DNA glycosylase Mpg	COG:COG2094, COG:L, RefSeq:WP_002265632.1, SO:0001217, UniParc:UPI0001B0590B, UniRef:UniRef100_A0A2J9QBP4, UniRef:UniRef50_Q8DRU4, UniRef:UniRef90_Q8DRU4
contig_501	cds	3801	4088	-	EOLKCF_06120	yciI	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis	COG:COG2350, COG:QR, RefSeq:WP_002262427.1, SO:0001217, UniParc:UPI00000E3351, UniRef:UniRef100_Q8DRU3, UniRef:UniRef50_Q8EEC5, UniRef:UniRef90_Q8DRU3
contig_501	cds	4292	4915	+	EOLKCF_06125		DUF4386 domain-containing protein	SO:0001217, UniRef:UniRef50_S3K0Y4, UniRef:UniRef90_Q8DRU2
contig_501	cds	5009	5245	+	EOLKCF_06130	hxlR	DNA-binding transcriptional regulator, HxlR family	COG:COG1733, COG:K, SO:0001217, UniRef:UniRef50_Q8DRU0, UniRef:UniRef90_Q8DRU0
contig_501	cds	5310	6071	-	EOLKCF_06135	udp	Uridine phosphorylase	COG:COG2820, COG:F, SO:0001217, UniRef:UniRef50_Q8E6W0, UniRef:UniRef90_Q8DRT9
contig_502	cds	147	656	+	EOLKCF_06140	sufD	SufD family Fe-S cluster assembly protein	SO:0001217, UniRef:UniRef50_A0A380K0G9, UniRef:UniRef90_UPI000660E46B
contig_503	cds	310	1107	+	EOLKCF_06145		site-specific integrase	SO:0001217, UniRef:UniRef50_UPI000B0F7DB7
contig_503	tRNA	1190	1273	-	EOLKCF_06150	trnL	tRNA-Leu(caa)	SO:0000264
contig_503	tRNA	1288	1359	-	EOLKCF_06155	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_503	tRNA	1376	1448	-	EOLKCF_06160	trnH	tRNA-His(gtg)	SO:0000262
contig_503	tRNA	1462	1532	-	EOLKCF_06165	trnW	tRNA-Trp(cca)	SO:0000271
contig_504	cds	104	952	+	EOLKCF_06170		Histidine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A1Y0VSE4
contig_506	cds	413	1081	+	EOLKCF_06175		Rhodanese-related sulfurtransferase	RefSeq:WP_014677709.1, SO:0001217, UniParc:UPI000264ED09, UniRef:UniRef100_J7T5T3, UniRef:UniRef50_T0T9L5, UniRef:UniRef90_T0T9L5
contig_506	cds	1388	1702	+	EOLKCF_06180	trxA	thioredoxin	GO:0005737, GO:0015036, RefSeq:WP_062005158.1, SO:0001217, UniParc:UPI0007863C5B, UniRef:UniRef100_A0A3R9KWG6, UniRef:UniRef50_A0A098AN05, UniRef:UniRef90_A0A098AN05
contig_507	cds	435	869	-	EOLKCF_06185	rimI	ribosomal protein S18-alanine N-acetyltransferase	COG:COG0456, COG:J, EC:2.3.1.266, GO:0008999, GO:0036211, GO:0042254, RefSeq:WP_002301039.1, SO:0001217, UniParc:UPI0002B531E0, UniRef:UniRef100_UPI0002B531E0, UniRef:UniRef50_A0A0E2UQ94, UniRef:UniRef90_A0A2J9QFZ7
contig_507	cds	869	1555	-	EOLKCF_06190	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	COG:COG1214, COG:J, EC:2.3.1.234, GO:0003725, GO:0006400, KEGG:K14742, RefSeq:WP_002264346.1, SO:0001217, UniParc:UPI0001B056B1, UniRef:UniRef100_UPI0001B056B1, UniRef:UniRef50_A0A1S0ZEY9, UniRef:UniRef90_A0A2J9QFY8
contig_507	cds	1566	2024	-	EOLKCF_06195	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_002269503.1, SO:0001217, UniParc:UPI000264F0DB, UniRef:UniRef100_A0A2J9QGT2, UniRef:UniRef50_Q8DVT3, UniRef:UniRef90_Q8DVT3
contig_507	cds	2198	3244	+	EOLKCF_06200	wcaG	Nucleoside-diphosphate-sugar epimerase	COG:COG0451, COG:M, SO:0001217, UniRef:UniRef50_A0A0U5FPQ1, UniRef:UniRef90_Q8DVT4
contig_507	cds	3379	4233	+	EOLKCF_06205	pdxI	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	COG:COG0667, COG:HR, SO:0001217, UniRef:UniRef50_R9JA01, UniRef:UniRef90_Q8DVT5
contig_507	cds	4341	4694	-	EOLKCF_06210		hypothetical protein	RefSeq:WP_002284458.1, SO:0001217, UniParc:UPI0002B56F7F, UniRef:UniRef100_UPI0002B56F7F, UniRef:UniRef50_A0A829BK31, UniRef:UniRef90_A0A829BK31
contig_507	cds	4751	5464	-	EOLKCF_06215		ABC-2 type transporter transmembrane domain-containing protein	RefSeq:WP_002262478.1, SO:0001217, UniParc:UPI00000E2DDC, UniRef:UniRef100_Q8DVU4, UniRef:UniRef50_Q8DVU4, UniRef:UniRef90_Q8DVU4
contig_507	cds	5457	6302	-	EOLKCF_06220	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, RefSeq:WP_002262479.1, SO:0001217, UniParc:UPI00000E2DDB, UniRef:UniRef100_A0A2J9QG15, UniRef:UniRef50_A0A380K616, UniRef:UniRef90_A0A2J9QG15
contig_508	cds	13	366	-	EOLKCF_06225	rsfS	ribosome silencing factor	COG:COG0799, COG:J, GO:0017148, GO:0043022, RefSeq:WP_002268669.1, SO:0001217, UniParc:UPI0002B5D263, UniRef:UniRef100_UPI0002B5D263, UniRef:UniRef50_Q97P97, UniRef:UniRef90_Q8DSI8
contig_508	cds	367	960	-	EOLKCF_06230	yqeK	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	COG:COG1713, COG:TR, EC:3.6.1.41, RefSeq:WP_002263508.1, SO:0001217, UniParc:UPI00000E325E, UniRef:UniRef100_A0A2J9QDH2, UniRef:UniRef50_Q8DY32, UniRef:UniRef90_A0A2J9QDH2
contig_508	cds	957	1589	-	EOLKCF_06235	nadD	nicotinate-nucleotide adenylyltransferase	COG:COG1057, COG:H, EC:2.7.7.18, GO:0004515, GO:0005524, GO:0009435, GO:0016779, RefSeq:WP_002270237.1, SO:0001217, UniParc:UPI0002B5578D, UniRef:UniRef100_UPI0002B5578D, UniRef:UniRef50_Q8DSI6, UniRef:UniRef90_Q8DSI6
contig_508	cds	1616	1924	-	EOLKCF_06240	yhbY	ribosome assembly RNA-binding protein YhbY	COG:COG1534, COG:J, GO:0003723, GO:0005737, GO:0008150, KEGG:K07574, RefSeq:WP_002263506.1, SO:0001217, UniParc:UPI00000E3260, UniRef:UniRef100_A0A2J9QCM5, UniRef:UniRef50_C0M8B4, UniRef:UniRef90_X5K2J5
contig_508	cds	1982	3088	-	EOLKCF_06245	yqeH	ribosome biogenesis GTPase YqeH	COG:COG1161, COG:J, GO:0003924, GO:0005525, GO:0005737, GO:0042254, SO:0001217, UniRef:UniRef50_A0A0F4LVG2, UniRef:UniRef90_Q8DSI4
contig_508	cds	3089	3364	-	EOLKCF_06250		Hydrolase, HAD subfamily IIIA	SO:0001217, UniRef:UniRef50_A0A150NWQ6
contig_510	cds	21	1046	+	EOLKCF_06255	yeiH	UPF0324 membrane protein SMU_2059c	COG:COG2855, COG:S, GO:0005886, RefSeq:WP_002302212.1, SO:0001217, UniParc:UPI0002B59E0D, UniRef:UniRef100_UPI0002B59E0D, UniRef:UniRef50_Q8DRZ4, UniRef:UniRef90_Q8DRZ4
contig_510	cds	1215	2009	-	EOLKCF_06260	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, SO:0001217, UniRef:UniRef50_Q8DRZ5, UniRef:UniRef90_Q8DRZ5
contig_511	cds	65	547	+	EOLKCF_06265		Peptide deformylase	SO:0001217, UniRef:UniRef50_A0A9D9TLR5
contig_511	cds	1129	1410	-	EOLKCF_06270		hypothetical protein	
contig_511	cds	1412	2773	-	EOLKCF_06275	lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	COG:C, COG:COG1249, SO:0001217, UniRef:UniRef50_Q8DWC4, UniRef:UniRef90_Q8DWC4
contig_511	cds	2791	3975	-	EOLKCF_06280	oxdD	Oxalate decarboxylase/archaeal phosphoglucose isomerase, cupin superfamily	COG:COG2140, COG:G, RefSeq:WP_019315609.1, SO:0001217, UniParc:UPI0002F4C1B6, UniRef:UniRef100_UPI0002F4C1B6, UniRef:UniRef50_F3UMY2, UniRef:UniRef90_Q8DWC5
contig_511	cds	4096	5040	-	EOLKCF_06285	yfdV	putative permease, AEC (auxin efflux carrier) family	COG:COG0679, COG:R, SO:0001217, UniRef:UniRef50_G2KV79, UniRef:UniRef90_A0A1L7LGX8
contig_512	cds	870	1310	-	EOLKCF_06290	niaX	Niacin transporter NiaX	SO:0001217, UniRef:UniRef50_S5QWA7, UniRef:UniRef90_A0A829BY06
contig_513	cds	95	1201	+	EOLKCF_06295		Cell envelope-related transcriptional attenuator domain-containing protein	SO:0001217, UniRef:UniRef50_I2J863
contig_514	cds	158	1474	+	EOLKCF_06300		Cobalt ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A4H9EQA6
contig_515	cds	527	1099	-	EOLKCF_06305		hypothetical protein	PFAM:PF18074.5
contig_516	cds	113	946	+	EOLKCF_06310	cofD	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	COG:COG0391, COG:GH, SO:0001217, UniRef:UniRef50_P0DG78, UniRef:UniRef90_Q8DTM8
contig_517	cds	55	426	-	EOLKCF_06315	ftsJ	RNA binding methyltransferase FtsJ like	SO:0001217, UniRef:UniRef50_X0PGG2
contig_517	cds	419	1288	-	EOLKCF_06320	ispA	farnesyl diphosphate synthase	COG:COG0142, COG:H, EC:2.5.1.10, GO:0004337, GO:0008299, SO:0001217, UniRef:UniRef50_A0A139Q9I9, UniRef:UniRef90_Q8DVB3
contig_517	cds	1285	1506	-	EOLKCF_06325	xseB	exodeoxyribonuclease VII small subunit	COG:COG1722, COG:L, EC:3.1.11.6, GO:0005737, GO:0006308, GO:0008855, GO:0009318, SO:0001217, UniRef:UniRef50_Q8DVB4, UniRef:UniRef90_Q8DVB4
contig_517	cds	1481	2824	-	EOLKCF_06330	xseA	exodeoxyribonuclease VII large subunit	COG:COG1570, COG:L, EC:3.1.11.6, GO:0003676, GO:0005737, GO:0006308, GO:0008855, GO:0009318, KEGG:K03601, SO:0001217, UniRef:UniRef50_Q5XB25, UniRef:UniRef90_Q8DVB5
contig_519	cds	90	299	+	EOLKCF_06335		AdhE_2 protein	SO:0001217, UniRef:UniRef50_A0A0D1LTH0
contig_520	cds	441	1283	-	EOLKCF_06340	aRA1	Aldo/keto reductase, related to diketogulonate reductase	COG:COG0656, COG:Q, SO:0001217, UniRef:UniRef50_E4KMM9, UniRef:UniRef90_Q8DUR6
contig_520	cds	1402	2292	-	EOLKCF_06345		(pseudo) Surface antigen	COG:COG3942, COG:M, SO:0001217, UniRef:UniRef50_Q8DUR7, UniRef:UniRef90_Q8DUR7
contig_521	cds	20	1870	+	EOLKCF_06350		hypothetical protein	PFAM:PF00106.29, PFAM:PF00550.29, PFAM:PF13561.10, PFAM:PF16363.9
contig_523	cds	299	1657	+	EOLKCF_06355	dnaA	chromosomal replication initiator protein DnaA	COG:COG0593, COG:L, GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, RefSeq:WP_002262648.1, SO:0001217, UniParc:UPI00000E2CB5, UniRef:UniRef100_Q8DWN9, UniRef:UniRef50_Q8DWN9, UniRef:UniRef90_Q8DWN9
contig_524	cds	119	1012	-	EOLKCF_06360		Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains	COG:COG2932, COG:X, RefSeq:WP_002267882.1, SO:0001217, UniParc:UPI0002B52B81, UniRef:UniRef100_UPI0002B52B81, UniRef:UniRef50_A0A2X3VYA5, UniRef:UniRef90_A0A829BVB3
contig_524	cds	1327	1611	+	EOLKCF_06365	xRE	DNA-binding transcriptional regulator, XRE-family HTH domain	COG:COG1476, COG:K, RefSeq:WP_002262720.1, SO:0001217, UniParc:UPI000268A8F7, UniRef:UniRef100_A0A090AX29, UniRef:UniRef50_A0A0A8K8A2, UniRef:UniRef90_A0A0A8K8A2
contig_527	cds	405	1406	-	EOLKCF_06370	ccpA	catabolite control protein A	COG:COG1609, COG:K, GO:0001228, GO:0003677, GO:0005975, GO:0006355, RefSeq:WP_002266631.1, SO:0001217, UniParc:UPI0002B5F16F, UniRef:UniRef100_UPI0002B5F16F, UniRef:UniRef50_O07329, UniRef:UniRef90_O07329
contig_527	cds	1569	2648	+	EOLKCF_06375	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, RefSeq:WP_002268574.1, SO:0001217, UniParc:UPI0002B5DC82, UniRef:UniRef100_A0A829BNF1, UniRef:UniRef50_A0A0E1EM11, UniRef:UniRef90_Q8DT07
contig_527	cds	2764	3345	-	EOLKCF_06380		CDP-diglyceride synthetase	RefSeq:WP_002271286.1, SO:0001217, UniParc:UPI0002B5D66F, UniRef:UniRef100_A0A829BPM3, UniRef:UniRef50_G5JYJ7, UniRef:UniRef90_A0A1L7LI35
contig_528	cds	29	646	+	EOLKCF_06385		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A0V8E960, UniRef:UniRef90_UPI001455D65A
contig_528	cds	691	2547	-	EOLKCF_06390	metF	bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase	COG:COG0685, COG:E, EC:1.5.1.20, EC:2.1.1.10, SO:0001217, UniRef:UniRef50_A0A380KMI9, UniRef:UniRef90_Q8DUN2
contig_528	cds	2565	2786	-	EOLKCF_06395		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	SO:0001217, UniRef:UniRef50_A0A380DKD6
contig_529	cds	1739	2386	-	EOLKCF_06400		DivIVA domain protein	SO:0001217, UniRef:UniRef50_E9DNN5
contig_530	cds	563	1075	+	EOLKCF_06405	padR	Transcription regulator PadR N-terminal domain-containing protein	RefSeq:WP_002299814.1, SO:0001217, UniParc:UPI0002B4F5F7, UniRef:UniRef100_UPI0002B4F5F7, UniRef:UniRef50_Q8DSZ7, UniRef:UniRef90_Q8DSZ7
contig_531	cds	114	1343	+	EOLKCF_06410	dLH	Dienelactone hydrolase	COG:COG0412, COG:Q, RefSeq:WP_002299204.1, SO:0001217, UniParc:UPI0002B5CA13, UniRef:UniRef100_UPI0002B5CA13, UniRef:UniRef50_Q8DV73, UniRef:UniRef90_Q8DV73
contig_531	cds	1529	2557	-	EOLKCF_06415	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	COG:COG0809, COG:J, EC:2.4.99.17, GO:0005737, GO:0008616, GO:0016740, GO:0016853, GO:0051075, KEGG:K07568, RefSeq:WP_002270603.1, SO:0001217, UniParc:UPI0002B5B218, UniRef:UniRef100_UPI0002B5B218, UniRef:UniRef50_A8AYK5, UniRef:UniRef90_Q8DV72
contig_531	cds	2716	3414	+	EOLKCF_06420	ccc1	putative Fe2+/Mn2+ transporter, VIT1/CCC1 family	COG:COG1814, COG:P, RefSeq:WP_002263781.1, SO:0001217, UniParc:UPI000268A85E, UniRef:UniRef100_Q8DV71, UniRef:UniRef50_Q8DV71, UniRef:UniRef90_Q8DV71
contig_532	cds	410	1057	-	EOLKCF_06425		integron integrase	SO:0001217, UniRef:UniRef50_A0A3D5MQN0, UniRef:UniRef90_UPI0021F901FE
contig_533	cds	150	938	+	EOLKCF_06430	qor	NADPH:quinone reductase or related Zn-dependent oxidoreductase	COG:COG0604, COG:CR, SO:0001217, UniRef:UniRef50_A0A1K2I737, UniRef:UniRef90_Q8DV65
contig_533	cds	1183	1464	+	EOLKCF_06435		SnoaL-like domain-containing protein	RefSeq:WP_002270608.1, SO:0001217, UniParc:UPI0002B56AEE, UniRef:UniRef100_UPI0002B56AEE, UniRef:UniRef50_Q8DV64, UniRef:UniRef90_Q8DV64
contig_534	cds	83	514	+	EOLKCF_06440		Phage protein	SO:0001217, UniRef:UniRef50_F9P9Y8
contig_534	cds	530	745	+	EOLKCF_06445		Phosphoribosylaminoimidazole carboxylase ATPase subunit	SO:0001217, UniParc:UPI0002B4ED74, UniRef:UniRef100_A0A2J9QBW2, UniRef:UniRef50_Q8DWJ2, UniRef:UniRef90_Q8DWJ2
contig_534	cds	752	1444	+	EOLKCF_06450	racX	Amino acid racemase YgeA	COG:COG1794, COG:M, SO:0001217, UniRef:UniRef50_S0J9R4, UniRef:UniRef90_G5JQ36
contig_534	cds	1538	1819	+	EOLKCF_06455		hypothetical protein	SO:0001217, UniParc:UPI0002B59A19, UniRef:UniRef100_A0A2J9QBV5, UniRef:UniRef50_A0A2J9QBV5, UniRef:UniRef90_A0A2J9QBV5
contig_534	cds	1813	2229	+	EOLKCF_06460		SRPBCC family protein	RefSeq:WP_002277994.1, SO:0001217, UniParc:UPI0002329DF2, UniRef:UniRef100_A0A930RCV3, UniRef:UniRef50_J3ALG2, UniRef:UniRef90_A0A2J9QBX7
contig_535	cds	102	854	+	EOLKCF_06465	glpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	COG:COG1349, COG:KG, RefSeq:WP_255264617.1, SO:0001217, UniParc:UPI00000B5E4C, UniRef:UniRef100_Q8KWU1, UniRef:UniRef50_E8K108, UniRef:UniRef90_Q8DUN4
contig_536	cds	6	566	+	EOLKCF_06470	ydiL	Membrane protease YdiL, CAAX protease family	COG:COG1266, COG:O, SO:0001217, UniRef:UniRef50_A0A1L7LKJ2, UniRef:UniRef90_A0A1L7LKJ2
contig_537	cds	768	1349	-	EOLKCF_06475		TetR/AcrR family transcriptional regulator	RefSeq:WP_002270840.1, SO:0001217, UniParc:UPI000264EE6F, UniRef:UniRef100_UPI000264EE6F, UniRef:UniRef50_G5JP44, UniRef:UniRef90_UPI00145502AA
contig_537	cds	1570	2334	+	EOLKCF_06480		AfsA-related hotdog domain-containing protein	RefSeq:WP_002286967.1, SO:0001217, UniParc:UPI000264EE6E, UniRef:UniRef100_UPI000264EE6E, UniRef:UniRef50_F2C4Q7, UniRef:UniRef90_UPI0014557137
contig_537	cds	2327	3658	+	EOLKCF_06485		MATE family efflux transporter	RefSeq:WP_002284507.1, SO:0001217, UniParc:UPI000264EE6D, UniRef:UniRef100_UPI000264EE6D, UniRef:UniRef50_A0A2X3VID5, UniRef:UniRef90_UPI0002BE3114
contig_537	cds	3673	4374	+	EOLKCF_06490		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A173XA28, UniRef:UniRef90_Q1A2C6
contig_539	cds	207	1019	+	EOLKCF_06495	ubiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	COG:COG2227, COG:H, SO:0001217, UniRef:UniRef50_A0A239XEB0, UniRef:UniRef90_Q8DSI9
contig_539	cds	1034	1303	+	EOLKCF_06500		hypothetical protein	SO:0001217, UniRef:UniRef50_Q8DSJ0, UniRef:UniRef90_Q8DSJ0
contig_539	cds	1697	2797	+	EOLKCF_06505	tmcAL	nucleotidyltransferase	COG:COG1323, COG:J, SO:0001217, UniRef:UniRef50_Q97P99, UniRef:UniRef90_UPI0002B5D798
contig_540	cds	14	214	+	EOLKCF_06510		3-oxoacyl-(Acyl-carrier-protein) synthase, KASIII	SO:0001217, UniRef:UniRef50_A0A139RKA6
contig_540	cds	274	498	+	EOLKCF_06515	acpP	Acyl carrier protein	COG:COG0236, COG:I, RefSeq:WP_002262533.1, SO:0001217, UniParc:UPI00000E3230, UniRef:UniRef100_A0A2J9QDL1, UniRef:UniRef50_A0A2X3VI43, UniRef:UniRef90_A0A2X3VI43
contig_541	cds	398	1246	-	EOLKCF_06520	ispE	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	COG:COG1947, COG:I, EC:2.7.1.148, GO:0005524, GO:0016114, GO:0016310, GO:0050515, KEGG:K00919, RefSeq:WP_002263586.1, SO:0001217, UniParc:UPI000268A857, UniRef:UniRef100_A0A2J9QC79, UniRef:UniRef50_Q839U9, UniRef:UniRef90_Q8DS40
contig_542	cds	52	2418	-	EOLKCF_06525		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_A0A139RH10
contig_543	cds	1090	1662	-	EOLKCF_06530		Uncharacterized membrane protein	COG:COG4684, COG:S, RefSeq:WP_002262264.1, SO:0001217, UniParc:UPI00000E3015, UniRef:UniRef100_A0A2J9QE85, UniRef:UniRef50_A3CN52, UniRef:UniRef90_A0A829BY52
contig_543	cds	1737	1910	-	EOLKCF_06535		hypothetical protein	
contig_544	cds	884	1249	-	EOLKCF_06540		EXLDI protein	RefSeq:WP_002262962.1, SO:0001217, UniParc:UPI00000E3191, UniRef:UniRef100_Q8DT42, UniRef:UniRef50_Q8DT42, UniRef:UniRef90_Q8DT42
contig_544	cds	1239	1433	-	EOLKCF_06545		Lipoprotein	SO:0001217, UniRef:UniRef50_G5JWL0, UniRef:UniRef90_A0A2J9QD74
contig_544	cds	1442	1639	-	EOLKCF_06550		hypothetical protein	RefSeq:WP_002266154.1, SO:0001217, UniParc:UPI0002B4E0BA, UniRef:UniRef100_A0A2J9QE30, UniRef:UniRef50_Q8DT40, UniRef:UniRef90_Q8DT40
contig_544	cds	1795	2130	-	EOLKCF_06555		hypothetical protein	
contig_545	cds	297	1487	-	EOLKCF_06560	argG	argininosuccinate synthase	COG:COG0137, COG:E, EC:6.3.4.5, GO:0004055, GO:0005524, GO:0005737, GO:0006526, RefSeq:WP_002264885.1, SO:0001217, UniParc:UPI0001B0570C, UniRef:UniRef100_A0A2J9QG26, UniRef:UniRef50_Q5LXZ8, UniRef:UniRef90_Q5LXZ8
contig_545	cds	1688	2116	-	EOLKCF_06565		hypothetical protein	
contig_546	cds	128	1321	-	EOLKCF_06570		DNA topoisomerase (ATP-hydrolyzing)	SO:0001217, UniRef:UniRef50_A0A139QQU9
contig_547	cds	263	1663	-	EOLKCF_06575	gtfA	sucrose phosphorylase	COG:COG0366, COG:G, EC:2.4.1.7, GO:0004645, GO:0005737, GO:0005975, GO:0009018, SO:0001217, UniRef:UniRef50_P10249, UniRef:UniRef90_P10249
contig_548	cds	154	801	-	EOLKCF_06580	crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	COG:COG0664, COG:T, RefSeq:WP_002269306.1, SO:0001217, UniParc:UPI0002B59E90, UniRef:UniRef100_UPI0002B59E90, UniRef:UniRef50_A0A1G9MF13, UniRef:UniRef90_Q8DWC1
contig_548	cds	906	2090	+	EOLKCF_06585		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_Q8DWC0, UniRef:UniRef90_Q8DWC0
contig_549	cds	153	1037	+	EOLKCF_06590	miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	COG:COG0324, COG:J, EC:2.5.1.75, GO:0005524, GO:0005737, GO:0006400, GO:0008033, GO:0052381, SO:0001217, UniRef:UniRef50_Q97RW5, UniRef:UniRef90_Q8DT87
contig_549	cds	1226	2473	+	EOLKCF_06595	hflX	GTPase HflX	COG:COG2262, COG:J, GO:0005525, GO:0008150, SO:0001217, UniRef:UniRef50_A0A3S5E1C9, UniRef:UniRef90_A0A2J9QDD8
contig_549	cds	2460	3095	+	EOLKCF_06600		Cystathionine beta-lyase	RefSeq:WP_002270420.1, SO:0001217, UniParc:UPI0002B5AB11, UniRef:UniRef100_A0A829BWR1, UniRef:UniRef50_A0A0M4I008, UniRef:UniRef90_Q8DT89
contig_549	cds	3123	4052	+	EOLKCF_06605	rnz	ribonuclease Z	COG:COG1234, COG:J, EC:3.1.26.11, GO:0008270, GO:0016891, GO:0042780, GO:0042781, KEGG:K00784, RefSeq:WP_002267176.1, SO:0001217, UniParc:UPI000264EE03, UniRef:UniRef100_A0A2J9QE93, UniRef:UniRef50_P60199, UniRef:UniRef90_Q8DT90
contig_551	cds	79	1098	-	EOLKCF_06610	trmN6	tRNA1(Val) A37 N6-methylase TrmN6	COG:COG4123, COG:J, RefSeq:WP_002270595.1, SO:0001217, UniParc:UPI0002B56DAF, UniRef:UniRef100_UPI0002B56DAF, UniRef:UniRef50_B9DUR0, UniRef:UniRef90_Q8DV84
contig_551	cds	1144	1656	-	EOLKCF_06615		HXXEE domain-containing protein	RefSeq:WP_002261919.1, SO:0001217, UniParc:UPI00000E2EAE, UniRef:UniRef100_Q8DV83, UniRef:UniRef50_Q8DV83, UniRef:UniRef90_Q8DV83
